convolution_V100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings
iRace,0.9140389331335524,0.05177794006694712,0.05,182.5,9.108819255825319,firstTest=2; nbConfigurations=0
iRace,0.9615553415760139,0.04528986061214546,0.1,373.6,12.563103873938495,firstTest=2; nbConfigurations=0
iRace,0.9876126863728609,0.01697886462074236,0.2,772.8,14.816775698689076,firstTest=2; nbConfigurations=0
iRace,0.9917333468273501,0.012377354915300334,0.1,1569.5,14.950796493480663,firstTest=2; nbConfigurations=0
iRace,0.9945075494339524,0.009191774378503161,0.35,3164.7,15.00210511544086,firstTest=2; nbConfigurations=0
iRace,0.9967761005160528,0.0067802998348655726,0.45,6366.368421052632,5.842474041360955,firstTest=2; nbConfigurations=0
