convolution_K20_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings
iRace,0.792002903754995,0.11908837220753495,0.0,180.73684210526315,6.698607693337458,firstTest=2; nbConfigurations=0
iRace,0.8926282753632881,0.06256778848763243,0.05,378.85,8.652806055354468,firstTest=2; nbConfigurations=0
iRace,0.9206850490822974,0.056386540430720035,0.0,770.85,11.517835140155006,firstTest=2; nbConfigurations=0
iRace,0.9494585929441808,0.041620205216994,0.0,1567.35,11.837829637493344,firstTest=2; nbConfigurations=0
iRace,0.9742358081863207,0.011424541572615698,0.1,3160.25,12.83037104111302,firstTest=2; nbConfigurations=0
iRace,0.9749587814324874,0.005749779509847134,0.0,6364.277777777777,0.6691131580686884,firstTest=2; nbConfigurations=0
