MI50_GEMM_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyMLS,0.470859193814048,0.3250978719871868,0.02,25,0.0,iterations=10000,25
RandomGreedyMLS,0.6584187238495934,0.30458895546716414,0.02,50,0.0,iterations=10000,50
RandomGreedyMLS,0.8468660298374062,0.16963247371176596,0.04,99.3,4.949747468305833,iterations=10000,100
RandomGreedyMLS,0.9441029921191418,0.07465947183005622,0.04,196.82,18.645664813208743,iterations=10000,200
RandomGreedyMLS,0.9786606609052239,0.03855332195458607,0.18,363.32,88.08494045348431,iterations=10000,400
RandomGreedyMLS,0.9910161231118529,0.007437925499286625,0.36,643.68,239.58846008120182,iterations=10000,800
RandomGreedyMLS,0.9949045387571017,0.006364730947100077,0.58,1050.48,587.3684391123736,iterations=10000,1600
