GEMM_TITAN_RTX_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyMLS,0.5783173290348296,0.3325261972226326,0.02,25,0.0,iterations=10000,25
RandomGreedyMLS,0.7559257089351099,0.31502829599513615,0.04,49.46,3.8183766184073566,iterations=10000,50
RandomGreedyMLS,0.9155384143478005,0.08444658083079716,0.02,98.74,8.909545442950499,iterations=10000,100
RandomGreedyMLS,0.9743901544854063,0.026826651603350567,0.08,198.58,10.040916292848975,iterations=10000,200
RandomGreedyMLS,0.9892360385645927,0.013473902436266288,0.26,352.08,100.20628519128296,iterations=10000,400
RandomGreedyMLS,0.9958437382945983,0.004994026044931756,0.54,545.78,279.22971963337034,iterations=10000,800
RandomGreedyMLS,0.9990731259868293,0.0025402869014587823,0.88,771.36,529.5289689710959,iterations=10000,1600
