GEMM_V100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
Random sampling,0.7829890351833664,0.09071437969091298,0.0,25,0.0,NA,25
Random sampling,0.8393724301726392,0.06217472828946846,0.0,50,0.0,NA,50
Random sampling,0.8610629916744897,0.051547777819818064,0.0,100,0.0,NA,100
Random sampling,0.8868752040318734,0.04401367869559163,0.0,200,0.0,NA,200
Random sampling,0.9159169615683996,0.03437065099438795,0.0,400,0.0,NA,400
Random sampling,0.9284795367645767,0.026595789067219308,0.02,800,0.0,NA,800
Random sampling,0.945867270400649,0.019338966639215697,0.04,1600,0.0,NA,1600
