convolution_GTX_Titan_X_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
Differential evolution,0.6588287504380638,0.15770493295134172,0.0,25,0.0,"pop_size=1; method=best1bin; mutation=(0.2, 0.7); recombination=0.5; iterations=1000000",25
Differential evolution,0.7804312907308747,0.16553890643027697,0.04,48.86,5.48842938761693,"pop_size=2; method=best1bin; mutation=(0.2, 0.7); recombination=0.7; iterations=1000000",50
Differential evolution,0.8452104904661074,0.09453078280046831,0.04,76.98,16.90850528640566,"pop_size=2; method=best1bin; mutation=(0.2, 0.7); recombination=0.7; iterations=1000000",100
Differential evolution,0.9006672104680866,0.06452312552950291,0.16,155.02,32.686819411886894,"pop_size=4; method=best1bin; mutation=(0.2, 0.7); recombination=0.7; iterations=1000000",200
Differential evolution,0.9500293865693155,0.05284601016697477,0.32,354.48,86.14137406920447,"pop_size=8; method=best2bin; mutation=(0.2, 0.7); recombination=0.7; iterations=1000000",400
Differential evolution,0.9677483456896597,0.04578131158097155,0.58,598.4,158.09658633963258,"pop_size=16; method=best1exp; mutation=(0.2, 0.7); recombination=0.7; iterations=1000000",800
Differential evolution,0.987549485066741,0.03260617954526241,0.86,962.28,275.4412445217191,"pop_size=32; method=best1exp; mutation=(0.2, 0.7); recombination=0.7; iterations=1000000",1600
