MI50_convolution_15x15_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
BestMLS,0.5995717718073442,0.18393858050161743,0.0,25,0.0,iterations=10000,25
BestMLS,0.7619257452715287,0.17607646832062615,0.18,49.14,3.3746352788569793,iterations=10000,50
BestMLS,0.8116211464428534,0.1648689062373425,0.26,93.26,15.473229020683776,iterations=10000,100
BestMLS,0.9536912550983412,0.06639838350293653,0.5,157.78,55.29892422469142,iterations=10000,200
BestMLS,0.9972688964231347,0.009355651876688003,0.92,179.28,113.72577831371929,iterations=10000,400
BestMLS,1.0,0.0,1.0,189.02,119.12409752961362,iterations=10000,800
BestMLS,1.0,0.0,1.0,200.5,110.62793867882802,iterations=10000,1600
