Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.020235151484728545,0.0006024949369207296,1.0000000000000122,0.02977466896531178,18432
0.01,0.020235151484728545,0.0006024949369207296,1.0000000000000122,0.02977466896531178,18432
0.02,0.07478376490223812,0.0022266618439438415,1.0000000000000122,0.02977466896531178,18432
0.03,0.07478376490223812,0.0022266618439438415,1.0000000000000122,0.02977466896531178,18432
0.04,0.07478376490223812,0.0022266618439438415,1.0000000000000122,0.02977466896531178,18432
0.05,0.07478376490223812,0.0022266618439438415,1.0000000000000122,0.02977466896531178,18432
0.06,0.07478376490223812,0.0022266618439438415,1.0000000000000122,0.02977466896531178,18432
0.07,0.07478376490223812,0.0022266618439438415,1.0000000000000122,0.02977466896531178,18432
0.08,0.07478376490223812,0.0022266618439438415,1.0000000000000122,0.02977466896531178,18432
0.09,0.12305915675788795,0.0036640456556165236,1.0000000000000122,0.02977466896531178,18432
0.1,0.15521845044627455,0.004621577979346475,1.0000000000000122,0.02977466896531178,18432
0.11,0.15521845044627455,0.004621577979346475,1.0000000000000122,0.02977466896531178,18432
0.12,0.15521845044627455,0.004621577979346475,1.0000000000000122,0.02977466896531178,18432
0.13,0.15521845044627455,0.004621577979346475,1.0000000000000122,0.02977466896531178,18432
0.14,0.15521845044627455,0.004621577979346475,1.0000000000000122,0.02977466896531178,18432
0.15,0.19240867169999112,0.0057289045059225885,1.0000000000000122,0.02977466896531178,18432
