Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.020878581149050526,0.0006460093258274888,1.0000000000000049,0.030941246496382094,18432
0.01,0.03241593249017344,0.0010029893575885375,1.0000000000000049,0.030941246496382094,18432
0.02,0.03241593249017344,0.0010029893575885375,1.0000000000000049,0.030941246496382094,18432
0.03,0.056379555709805386,0.0017444537305735949,1.0000000000000049,0.030941246496382094,18432
0.04,0.11770625623654657,0.0036419782883812995,1.0000000000000049,0.030941246496382094,18432
0.05,0.11770625623654657,0.0036419782883812995,1.0000000000000049,0.030941246496382094,18432
0.06,0.11770625623654657,0.0036419782883812995,1.0000000000000049,0.030941246496382094,18432
0.07,0.15713695077749967,0.004862013127696478,1.0000000000000049,0.030941246496382094,18432
0.08,0.15713695077749967,0.004862013127696478,1.0000000000000049,0.030941246496382094,18432
0.09,0.15713695077749967,0.004862013127696478,1.0000000000000049,0.030941246496382094,18432
0.1,0.16628056209535563,0.005144927859349367,1.0000000000000049,0.030941246496382094,18432
0.11,0.16628056209535563,0.005144927859349367,1.0000000000000049,0.030941246496382094,18432
0.12,0.2904139820677315,0.00898577060515357,1.0000000000000049,0.030941246496382094,18432
0.13,0.2904139820677315,0.00898577060515357,1.0000000000000049,0.030941246496382094,18432
0.14,0.38133918064130606,0.01179910958695103,1.0000000000000049,0.030941246496382094,18432
0.15,0.38133918064130606,0.01179910958695103,1.0000000000000049,0.030941246496382094,18432
