Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.005001881890387775,0.0006574302481673739,1.0000000000000002,0.13143657978625442,8184
0.01,0.01218299571465529,0.0016012912882848857,1.0000000000000002,0.13143657978625442,8184
0.02,0.02836449182258878,0.0037281317925362514,1.0000000000000002,0.13143657978625442,8184
0.03,0.03013547525951496,0.003960903798343934,1.0000000000000002,0.13143657978625442,8184
0.04,0.03280279680107534,0.00431148741895683,1.0000000000000002,0.13143657978625442,8184
0.05,0.03645975722506139,0.0047921457894992475,1.0000000000000002,0.13143657978625442,8184
0.06,0.06896564874156806,0.009064608993331908,1.0000000000000002,0.13143657978625442,8184
0.07,0.08127420730299771,0.01068240383274504,1.0000000000000002,0.13143657978625442,8184
0.08,0.08127420730299771,0.01068240383274504,1.0000000000000002,0.13143657978625442,8184
0.09,0.08599481480530116,0.011302864337361138,1.0000000000000002,0.13143657978625442,8184
0.1,0.09521007966534871,0.012514087232390246,1.0000000000000002,0.13143657978625442,8184
0.11,0.10029687521655213,0.013182678241712358,1.0000000000000002,0.13143657978625442,8184
0.12,0.10570705503109114,0.013893773772563997,1.0000000000000002,0.13143657978625442,8184
0.13,0.11990159226170943,0.015759455197805118,1.0000000000000002,0.13143657978625442,8184
0.14,0.13010376530906229,0.017100393929536686,1.0000000000000002,0.13143657978625442,8184
0.15,0.13311196127465028,0.01749578091858038,1.0000000000000002,0.13143657978625442,8184
