Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.03828803761408855,0.0010559969297901216,0.9999999999999973,0.02758033567647653,18432
0.01,0.03828803761408855,0.0010559969297901216,0.9999999999999973,0.02758033567647653,18432
0.02,0.03828803761408855,0.0010559969297901216,0.9999999999999973,0.02758033567647653,18432
0.03,0.03828803761408855,0.0010559969297901216,0.9999999999999973,0.02758033567647653,18432
0.04,0.07631985308115481,0.002104927166757621,0.9999999999999973,0.02758033567647653,18432
0.05,0.07631985308115481,0.002104927166757621,0.9999999999999973,0.02758033567647653,18432
0.06,0.07631985308115481,0.002104927166757621,0.9999999999999973,0.02758033567647653,18432
0.07,0.07631985308115481,0.002104927166757621,0.9999999999999973,0.02758033567647653,18432
0.08,0.07631985308115481,0.002104927166757621,0.9999999999999973,0.02758033567647653,18432
0.09,0.1203989293221974,0.003320642885794577,0.9999999999999973,0.02758033567647653,18432
0.1,0.17682531272156615,0.00487690148095873,0.9999999999999973,0.02758033567647653,18432
0.11,0.17682531272156615,0.00487690148095873,0.9999999999999973,0.02758033567647653,18432
0.12,0.17682531272156615,0.00487690148095873,0.9999999999999973,0.02758033567647653,18432
0.13,0.190539616680904,0.005255146587726499,0.9999999999999973,0.02758033567647653,18432
0.14,0.190539616680904,0.005255146587726499,0.9999999999999973,0.02758033567647653,18432
0.15,0.190539616680904,0.005255146587726499,0.9999999999999973,0.02758033567647653,18432
