Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.0948973461852508,0.0030873425530023603,1.0000000000000084,0.03253349726951799,18432
0.01,0.15547251944278154,0.005058064786776817,1.0000000000000084,0.03253349726951799,18432
0.02,0.17526149001054905,0.005701869206709852,1.0000000000000084,0.03253349726951799,18432
0.03,0.23492518202384588,0.007642937767913807,1.0000000000000084,0.03253349726951799,18432
0.04,0.23492518202384588,0.007642937767913807,1.0000000000000084,0.03253349726951799,18432
0.05,0.23492518202384588,0.007642937767913807,1.0000000000000084,0.03253349726951799,18432
0.06,0.3450219000550433,0.011224769043364662,1.0000000000000084,0.03253349726951799,18432
0.07,0.3553378117346679,0.011560381727826316,1.0000000000000084,0.03253349726951799,18432
0.08,0.3763686495790084,0.012244588433410844,1.0000000000000084,0.03253349726951799,18432
0.09,0.3763686495790084,0.012244588433410844,1.0000000000000084,0.03253349726951799,18432
0.1,0.3763686495790084,0.012244588433410844,1.0000000000000084,0.03253349726951799,18432
0.11,0.4164945431808286,0.013550024083342632,1.0000000000000084,0.03253349726951799,18432
0.12,0.4411360499342017,0.014351698476020304,1.0000000000000084,0.03253349726951799,18432
0.13,0.4652321678949971,0.015135629463903824,1.0000000000000084,0.03253349726951799,18432
0.14,0.4652321678949971,0.015135629463903824,1.0000000000000084,0.03253349726951799,18432
0.15,0.46994498146797203,0.015288953771411953,1.0000000000000084,0.03253349726951799,18432
