Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.03788611569608762,0.0001508644621338604,0.9999999999999792,0.003982051455051637,82944
0.01,0.221136910656071,0.0008805785568436315,0.9999999999999792,0.003982051455051637,82944
0.02,0.3623964402463255,0.0014430812721884143,0.9999999999999792,0.003982051455051637,82944
0.03,0.4665852037365506,0.001857966289444696,0.9999999999999792,0.003982051455051637,82944
0.04,0.5087020570587087,0.002025677766498392,0.9999999999999792,0.003982051455051637,82944
0.05,0.5403318276932235,0.002151629140676511,0.9999999999999792,0.003982051455051637,82944
0.06,0.5403318276932235,0.002151629140676511,0.9999999999999792,0.003982051455051637,82944
0.07,0.5403318276932235,0.002151629140676511,0.9999999999999792,0.003982051455051637,82944
0.08,0.5695861826502656,0.0022681214873997977,0.9999999999999792,0.003982051455051637,82944
0.09,0.5805091842449676,0.002311617441793512,0.9999999999999792,0.003982051455051637,82944
0.1,0.6536989544792035,0.002603062872849646,0.9999999999999792,0.003982051455051637,82944
0.11,0.6608994774682524,0.0026317357258953213,0.9999999999999792,0.003982051455051637,82944
0.12,0.6772812407986187,0.002696968750401318,0.9999999999999792,0.003982051455051637,82944
0.13,0.6772812407986187,0.002696968750401318,0.9999999999999792,0.003982051455051637,82944
0.14,0.7117107989811421,0.0028340690226588204,0.9999999999999792,0.003982051455051637,82944
0.15,0.7117107989811421,0.0028340690226588204,0.9999999999999792,0.003982051455051637,82944
