Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.0015895521168945255,0.0003049770624821866,1.0000000000000078,0.19186351881183603,8184
0.01,0.11531483681680245,0.022124710362884378,1.0000000000000078,0.19186351881183603,8184
0.02,0.2672285716884878,0.051271414091214246,1.0000000000000078,0.19186351881183603,8184
0.03,0.41750786169453236,0.08010452747631834,1.0000000000000078,0.19186351881183603,8184
0.04,0.5912943165350945,0.11344780822386283,1.0000000000000078,0.19186351881183603,8184
0.05,0.7983755827814265,0.15317914864589477,1.0000000000000078,0.19186351881183603,8184
0.06,0.8651036733707453,0.16598183490995644,1.0000000000000078,0.19186351881183603,8184
0.07,0.9113834645915614,0.17486123850345933,1.0000000000000078,0.19186351881183603,8184
0.08,0.9417571735660856,0.1806888451866782,1.0000000000000078,0.19186351881183603,8184
0.09,0.9642605120698423,0.18500641489702283,1.0000000000000078,0.19186351881183603,8184
0.1,0.9753196710163352,0.18712826404759636,1.0000000000000078,0.19186351881183603,8184
0.11,0.9796644517732259,0.18796186897207937,1.0000000000000078,0.19186351881183603,8184
0.12,0.9871404563414371,0.18939624151518972,1.0000000000000078,0.19186351881183603,8184
0.13,0.991458342443273,0.19022468633651668,1.0000000000000078,0.19186351881183603,8184
0.14,0.9927733663667685,0.19047699145380026,1.0000000000000078,0.19186351881183603,8184
0.15,0.9962106818030834,0.19113648688867788,1.0000000000000078,0.19186351881183603,8184
