Percentage,proportion_centr,sum_accept_centr,tot_centr,minima_centr,nr_of_nodes
0.0,0.02564512000629303,9.215223559723022e-05,0.9999999999999852,0.0035933633991424912,82944
0.01,0.16886786671606066,0.0006068036115487649,0.9999999999999852,0.0035933633991424912,82944
0.02,0.22531732912722044,0.0008096470436782963,0.9999999999999852,0.0035933633991424912,82944
0.03,0.2629811973278032,0.000944987009140397,0.9999999999999852,0.0035933633991424912,82944
0.04,0.31382129114342944,0.001127673941466439,0.9999999999999852,0.0035933633991424912,82944
0.05,0.31382129114342944,0.001127673941466439,0.9999999999999852,0.0035933633991424912,82944
0.06,0.31382129114342944,0.001127673941466439,0.9999999999999852,0.0035933633991424912,82944
0.07,0.373173726906474,0.001340948811787319,0.9999999999999852,0.0035933633991424912,82944
0.08,0.3972995610052576,0.001427641701011672,0.9999999999999852,0.0035933633991424912,82944
0.09,0.5159495715528255,0.0018539943062211729,0.9999999999999852,0.0035933633991424912,82944
0.1,0.5359003739949425,0.0019256847895001987,0.9999999999999852,0.0035933633991424912,82944
0.11,0.5359003739949425,0.0019256847895001987,0.9999999999999852,0.0035933633991424912,82944
0.12,0.5620148883060867,0.0020195237294122472,0.9999999999999852,0.0035933633991424912,82944
0.13,0.5909014678641099,0.0021233237071224655,0.9999999999999852,0.0035933633991424912,82944
0.14,0.6449355677340913,0.0023174878639008667,0.9999999999999852,0.0035933633991424912,82944
0.15,0.6449355677340913,0.0023174878639008667,0.9999999999999852,0.0035933633991424912,82944
