convolution_K20_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyMLS,0.43842601756801636,0.3222054768734255,0.0,25,0.0,iterations=10000,25
RandomGreedyMLS,0.7099813312606591,0.2631299201241558,0.0,50,0.0,iterations=10000,50
RandomGreedyMLS,0.8890224365099952,0.1715177868961957,0.02,98.66,9.475230867899738,iterations=10000,100
RandomGreedyMLS,0.9578811587061883,0.049898733285020924,0.06,193.52,27.894290250361784,iterations=10000,200
RandomGreedyMLS,0.9840490286643225,0.010048167458124396,0.28,350.96,94.23894077918997,iterations=10000,400
RandomGreedyMLS,0.991138349257957,0.0109634495172493,0.6,560.56,267.34768007375027,iterations=10000,800
RandomGreedyMLS,0.9951260920918763,0.009270437751360551,0.78,842.78,532.6289932868806,iterations=10000,1600
