convolution_A100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyMLS,0.6137548277890928,0.2713073302080208,0.0,25,0.0,iterations=10000,25
RandomGreedyMLS,0.7582607815194751,0.19402854077231574,0.0,50,0.0,iterations=10000,50
RandomGreedyMLS,0.8589869364717618,0.06601028544051947,0.04,98.66,8.397302773959685,iterations=10000,100
RandomGreedyMLS,0.883182297382697,0.024843692400546017,0.02,196.74,23.05168106668145,iterations=10000,200
RandomGreedyMLS,0.9002714558452071,0.027972031931454044,0.04,392.46,38.115404781172835,iterations=10000,400
RandomGreedyMLS,0.9016549990060924,0.020385997822196772,0.04,769.76,149.65791741467592,iterations=10000,800
RandomGreedyMLS,0.9220669873523366,0.04183241180284073,0.18,1449.6,384.2000435572434,iterations=10000,1600
