convolution_K20_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
PSO,0.5852351379016595,0.13312851898454722,0.0,25.9,4.454990322717907,nr_particles=25; k=5; scaling=10,25
PSO,0.6972944498923448,0.1506915188016923,0.0,65.32,8.077279800749249,nr_particles=25; k=5; scaling=10,50
PSO,0.7833959517686443,0.12373278450038303,0.0,101.72,4.440261069728551,nr_particles=10; k=5; scaling=10,100
PSO,0.9105269179478647,0.07232921566111974,0.0,204.42,3.2893768406797053,nr_particles=20; k=10; scaling=1000,200
PSO,0.9407042564715842,0.03977187530632515,0.02,410.16,8.25452256990935,nr_particles=40; k=20; scaling=100,400
PSO,0.9602026028568617,0.0261039734882208,0.0,816.4,11.907809133814117,nr_particles=80; k=26; scaling=1000,800
PSO,0.9799706167552908,0.013263263461244708,0.12,1630.24,23.641506219497323,nr_particles=160; k=32; scaling=10,1600
