convolution_TITAN_RTX_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyMLS,0.49824375897276335,0.27272386060972864,0.02,25,0.0,iterations=10000,25
RandomGreedyMLS,0.6682449239324925,0.2006922431626191,0.02,50,0.0,iterations=10000,50
RandomGreedyMLS,0.8552022570065448,0.11702893434945091,0.2,97.14,8.67793354504659,iterations=10000,100
RandomGreedyMLS,0.9399170991282559,0.07034443347278034,0.48,167.04,44.518264997272155,iterations=10000,200
RandomGreedyMLS,0.9830982278619317,0.037542408027448265,0.82,237.14,120.38374186792188,iterations=10000,400
RandomGreedyMLS,0.9979020082998283,0.01268220098578216,0.96,338.08,191.94247012252055,iterations=10000,800
RandomGreedyMLS,1.0,0.0,1.0,294.62,200.88903323344803,iterations=10000,1600
