convolution_V100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
Random sampling,0.7853083023687989,0.07784740374263643,0.0,25,0.0,NA,25
Random sampling,0.839396193163897,0.07157327066596995,0.0,50,0.0,NA,50
Random sampling,0.8708166382775736,0.06176077608303817,0.02,100,0.0,NA,100
Random sampling,0.8934902172581882,0.04473500932299777,0.02,200,0.0,NA,200
Random sampling,0.9361284036763926,0.046285560764654704,0.02,400,0.0,NA,400
Random sampling,0.9598318685888827,0.028427533102642014,0.0,800,0.0,NA,800
Random sampling,0.9756766606587938,0.02189803044045869,0.0,1600,0.0,NA,1600
