pnpoly_TITAN_RTX_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyILS,0.9767880394981409,0.05062226591082157,0.0,25,0.0,walksize=1.0; no_improve=25; iterations=100000,25
RandomGreedyILS,0.9949286767576522,0.004173301820247371,0.02,49.94,0.4242640687119285,walksize=1.0; no_improve=25; iterations=100000,50
RandomGreedyILS,0.9972826381732889,0.0025660857861701807,0.0,99.8,0.989743318610787,walksize=1.0; no_improve=25; iterations=100000,100
RandomGreedyILS,0.9983587829647816,0.0011263642547351934,0.0,195.44,18.386063932739262,walksize=1.0; no_improve=25; iterations=100000,200
RandomGreedyILS,0.9991670812159693,0.0005928954471458528,0.16,298.62,124.99500234907353,walksize=1.0; no_improve=25; iterations=100000,400
RandomGreedyILS,0.9993561462510832,0.0004063440394258469,0.06,298.78,241.52849073501596,walksize=0.05; no_improve=10; iterations=100000,800
RandomGreedyILS,0.99942866653307,0.00044085548162309734,0.12,269.8,211.44594523211373,walksize=0.05; no_improve=10; iterations=100000,1600
RandomGreedyILS,0.9993128644229341,0.0003932429459201571,0.08,316.12,292.13294709003674,walksize=0.05; no_improve=10; iterations=100000,3200
RandomGreedyILS,0.9994260717186262,0.0004225099019085731,0.16,257.16,222.17371030574344,walksize=0.05; no_improve=10; iterations=100000,6400
