pnpoly_A100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings
iRace,0.9883490396710717,0.008940381631955083,0.05,183.5,8.882270928208914,firstTest=2; nbConfigurations=0
iRace,0.9967482772133732,0.0030412981689434166,0.05,383.55,8.338086363820317,firstTest=2; nbConfigurations=0
iRace,0.9973247172870211,0.0020833940109575987,0.05,781.2,6.7011389448283145,firstTest=2; nbConfigurations=0
iRace,0.9981255771674656,0.0019020787376309346,0.2,1569.45,11.829824041045804,firstTest=2; nbConfigurations=0
iRace,0.9987468825953398,0.001455662195347895,0.3,3164.45,4.559258942554498,firstTest=2; nbConfigurations=0
iRace,0.9943130667895327,0.01794764255594387,0.3,6365.9,2.3597502097958545,firstTest=2; nbConfigurations=0
