GEMM_A100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyILS,0.6141756491171395,0.34286434684696754,0.0,25,0.0,walksize=1.0; no_improve=25; iterations=100000,25
RandomGreedyILS,0.7184546457579767,0.35408719531788124,0.02,49.88,0.6272713828600043,walksize=1.0; no_improve=25; iterations=100000,50
RandomGreedyILS,0.9088593446856318,0.14770256538262072,0.0,94.12,11.246114975440022,walksize=1.0; no_improve=25; iterations=100000,100
RandomGreedyILS,0.9574388341306521,0.0321010828172002,0.02,135.1,50.814287722398454,walksize=1.0; no_improve=25; iterations=100000,200
RandomGreedyILS,0.9570580088908973,0.036670114587678576,0.0,168.22,104.53283636040409,walksize=1.0; no_improve=25; iterations=100000,400
RandomGreedyILS,0.9690897410608136,0.026666233659437634,0.0,203.1,162.07748839643943,walksize=0.05; no_improve=10; iterations=100000,800
RandomGreedyILS,0.9599737769705737,0.033278220788614955,0.04,196.84,158.72455412327562,walksize=0.05; no_improve=10; iterations=100000,1600
RandomGreedyILS,0.9730895908467847,0.02010790216279028,0.04,198.24,165.03216260437705,walksize=0.05; no_improve=10; iterations=100000,3200
RandomGreedyILS,0.9658432145615709,0.027234825732826463,0.0,201.1,180.53811288501282,walksize=0.05; no_improve=10; iterations=100000,6400
