GEMM_V100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
Dual annealing,0.7426916779298838,0.1755668422187037,0.0,25,0.0,iterations=1000000; method=COBYLA,25
Dual annealing,0.7990577669342267,0.07665063984267735,0.0,50,0.0,iterations=1000000; method=Powell,50
Dual annealing,0.8058358818787595,0.13917725814089568,0.0,100,0.0,iterations=1000000; method=Powell,100
Dual annealing,0.8581469795428477,0.08000597912252412,0.0,196.4,18.00793475903648,iterations=1000000; method=Powell,200
Dual annealing,0.9179952570879335,0.052052736221808844,0.02,374.58,61.57792143425487,iterations=1000000; method=Powell,400
Dual annealing,0.9340816007146155,0.03203170613414807,0.0,734.1,159.82978828894755,iterations=1000000; method=Powell,800
Dual annealing,0.9615156941994113,0.020947172992272136,0.02,1103,551.5536867683463,iterations=1000000; method=Powell,1600
Dual annealing,0.9701694728908796,0.015230341451479315,0.06,1669.98,970.8249698276288,iterations=1000000; method=Powell,3200
Dual annealing,0.9720809780121032,0.016870739115849256,0.1,2220.12,2100.118768653092,iterations=1000000; method=Powell,6400
