pnpoly_TITAN_RTX_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyILS,0.9658912881056114,0.09681602582152317,0.02,25,0.0,walksize=1.0; no_improve=25; iterations=100000,25
RandomGreedyILS,0.9955700202217352,0.004234230569035923,0.06,50,0.0,walksize=1.0; no_improve=25; iterations=100000,50
RandomGreedyILS,0.9985966769017515,0.00132146201117857,0.14,95.88,12.218487163778851,walksize=1.0; no_improve=25; iterations=100000,100
RandomGreedyILS,0.9992201707187678,0.00043098269443431745,0.22,176.6,49.38478655271421,walksize=1.0; no_improve=25; iterations=100000,200
RandomGreedyILS,0.999713805836795,0.0004413240702388785,0.66,272.22,129.6398921345319,walksize=1.0; no_improve=25; iterations=100000,400
RandomGreedyILS,1.0,0.0,1.0,231.66,172.56535112288117,walksize=0.05; no_improve=10; iterations=100000,800
RandomGreedyILS,1.0,0.0,1.0,231.22,144.54295174085516,walksize=0.05; no_improve=10; iterations=100000,1600
