pnpoly_V100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyMLS,0.9607708981218759,0.02938115335071094,0.02,25,0.0,iterations=10000,25
RandomGreedyMLS,0.97418681014633,0.02353514444306629,0.04,50,0.0,iterations=10000,50
RandomGreedyMLS,0.989853436361597,0.00786036763430252,0.18,99.2,4.040610178208843,iterations=10000,100
RandomGreedyMLS,0.99174712652991,0.008236485512195838,0.28,181.04,37.1626101321844,iterations=10000,200
RandomGreedyMLS,0.9977119926285245,0.004618479096496156,0.68,297.1,109.36929576962109,iterations=10000,400
RandomGreedyMLS,0.9998126536984703,0.0006190588724202521,0.9,353.88,213.6184506286374,iterations=10000,800
RandomGreedyMLS,1.0,0.0,1.0,376.8,292.7769228108873,iterations=10000,1600
