pnpoly_V100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
Random sampling,0.9708966798727151,0.02226231228000409,0.0,25,0.0,NA,25
Random sampling,0.9863951513796961,0.01301409021891581,0.0,50,0.0,NA,50
Random sampling,0.9915149361098053,0.007518442985038707,0.0,100,0.0,NA,100
Random sampling,0.995671996240915,0.0028894633393210453,0.04,200,0.0,NA,200
Random sampling,0.9973643178177088,0.0011913029586632944,0.0,400,0.0,NA,400
Random sampling,0.9981970913648515,0.0008765137033505265,0.08,800,0.0,NA,800
Random sampling,0.9986751917557166,0.0007089746496388662,0.14,1600,0.0,NA,1600
