pnpoly_K20_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
Random sampling,0.8274926478485499,0.0858741686872422,0.0,25,0.0,NA,25
Random sampling,0.8636383761494162,0.062176811710163565,0.0,50,0.0,NA,50
Random sampling,0.9033309117517762,0.04543183469619207,0.0,100,0.0,NA,100
Random sampling,0.9315788835103602,0.03721945897542948,0.02,200,0.0,NA,200
Random sampling,0.9539089860914404,0.029530253456905152,0.06,400,0.0,NA,400
Random sampling,0.9764113715329855,0.01899636091050569,0.14,800,0.0,NA,800
Random sampling,0.9868272773013596,0.013683573867546064,0.16,1600,0.0,NA,1600
