pnpoly_K20_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyMLS,0.8261182069447635,0.13262893970989326,0.0,25,0.0,iterations=10000,25
RandomGreedyMLS,0.9103807041598213,0.10820223923108219,0.14,50,0.0,iterations=10000,50
RandomGreedyMLS,0.956226171584291,0.0676085621698531,0.46,95.74,9.097678555655877,iterations=10000,100
RandomGreedyMLS,0.9859464093659026,0.025069309568413488,0.62,160.14,46.280868353026875,iterations=10000,200
RandomGreedyMLS,0.9995094691117332,0.003434939214154602,0.96,161.38,93.66525067320042,iterations=10000,400
RandomGreedyMLS,1.0,0.0,1.0,150.42,76.04941733866882,iterations=10000,800
RandomGreedyMLS,1.0,0.0,1.0,147.22,111.26770255852801,iterations=10000,1600
