GEMM_A100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
PSO,0.7770419883654911,0.08483166696082814,0.0,25,0.0,nr_particles=25; k=5; scaling=10,25
PSO,0.8789714161813404,0.07099971669756266,0.0,64.34,4.942981005879933,nr_particles=25; k=5; scaling=10,50
PSO,0.8431477585858493,0.28880403042908415,0.06,96.42,18.677816155175385,nr_particles=10; k=5; scaling=10,100
PSO,0.9764409408264851,0.02293405191372829,0.04,206.26,4.27527299522188,nr_particles=20; k=10; scaling=1000,200
PSO,0.9903082630506814,0.007783366327689929,0.06,410.78,6.771157318255974,nr_particles=40; k=20; scaling=100,400
PSO,0.996130792883874,0.0045624463422519745,0.32,823.56,14.784382272644113,nr_particles=80; k=26; scaling=1000,800
PSO,0.9978035775482105,0.0032851195796772766,0.42,1637.3,26.61229576181442,nr_particles=160; k=32; scaling=10,1600
