GEMM_K20_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
BestMLS,0.4637173711870424,0.3502948120398279,0.0,25,0.0,iterations=10000,25
BestMLS,0.7492711326097121,0.18687835581831305,0.0,50,0.0,iterations=10000,50
BestMLS,0.8831085951870797,0.08504229822265912,0.04,99.94,0.31363569143000214,iterations=10000,100
BestMLS,0.9458977469991141,0.03962749035299858,0.14,190.68,25.832616623808224,iterations=10000,200
BestMLS,0.9703697640427884,0.03443448830029049,0.24,360,86.14273868743336,iterations=10000,400
BestMLS,0.9946143443132447,0.016429371450952798,0.5,615.74,231.08968221123547,iterations=10000,800
BestMLS,0.9993988786276313,0.002041007931170426,0.66,1022.6,543.6181507984727,iterations=10000,1600
