GEMM_GTX_Titan_X_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
RandomGreedyILS,0.5287743532379631,0.35687626831277686,0.02,25,0.0,walksize=1.0; no_improve=25; iterations=100000,25
RandomGreedyILS,0.7098500083770806,0.3379553615434846,0.14,50,0.0,walksize=1.0; no_improve=25; iterations=100000,50
RandomGreedyILS,0.8943660045792216,0.1344977430961908,0.22,95.84,10.870968640543191,walksize=1.0; no_improve=25; iterations=100000,100
RandomGreedyILS,0.9693691597415075,0.03825829201755257,0.48,155.44,54.646604913493285,walksize=1.0; no_improve=25; iterations=100000,200
RandomGreedyILS,0.9911765347083061,0.017510541530410654,0.74,246.58,134.3021403327556,walksize=1.0; no_improve=25; iterations=100000,400
RandomGreedyILS,1.0,0.0,1.0,183.5,122.60226884740189,walksize=0.05; no_improve=10; iterations=100000,800
RandomGreedyILS,1.0,0.0,1.0,201,115.29359151703949,walksize=0.05; no_improve=10; iterations=100000,1600
