MI50_GEMM_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
PSO,0.6132747839098305,0.1647535931426326,0.0,25,0.0,nr_particles=25; k=5; scaling=10,25
PSO,0.7631587688401847,0.08515104204754012,0.0,64.66,3.925895192338238,nr_particles=25; k=5; scaling=10,50
PSO,0.7696903621401527,0.21946759833184976,0.0,99.68,14.407254408520616,nr_particles=10; k=5; scaling=10,100
PSO,0.8340324786824144,0.22766583317790337,0.02,194.08,44.47555623081983,nr_particles=20; k=10; scaling=1000,200
PSO,0.9525041851058458,0.06107481407746894,0.08,414.68,8.567713480603462,nr_particles=40; k=20; scaling=100,400
PSO,0.9832634071808727,0.027381120992017578,0.22,827.94,13.714895819762495,nr_particles=80; k=26; scaling=1000,800
PSO,0.9903952937769774,0.0074372330977083385,0.34,1645,24.704787605082643,nr_particles=160; k=32; scaling=10,1600
