GEMM_GTX_Titan_X_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
Random sampling,0.6540032329531081,0.1427678515825003,0.0,25,0.0,NA,25
Random sampling,0.7141715768565993,0.09760628182216319,0.0,50,0.0,NA,50
Random sampling,0.8051066055196464,0.08414220780620343,0.0,100,0.0,NA,100
Random sampling,0.8399183640546737,0.05903898207446203,0.0,200,0.0,NA,200
Random sampling,0.8750365178153996,0.05301240622263337,0.0,400,0.0,NA,400
Random sampling,0.8965303073907471,0.04497702632718027,0.0,800,0.0,NA,800
Random sampling,0.9355259932090648,0.032282928597940054,0.04,1600,0.0,NA,1600
