MI50_GEMM_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
BestMLS,0.4029937306078692,0.34268997063350115,0.0,25,0.0,iterations=10000,25
BestMLS,0.7232897966703061,0.15581679308487328,0.0,50,0.0,iterations=10000,50
BestMLS,0.8285980379066064,0.10758319281156228,0.04,99.98,0.1414213562373095,iterations=10000,100
BestMLS,0.9253409729223595,0.08882906349758586,0.04,199.14,4.266671981289207,iterations=10000,200
BestMLS,0.9788629990138767,0.027823839951490837,0.1,386.8,57.09605225997214,iterations=10000,400
BestMLS,0.9895916863215781,0.006715363173504867,0.24,693.84,199.0692997989619,iterations=10000,800
BestMLS,0.9966272726423074,0.004853930786922342,0.66,1091.26,547.0853684829848,iterations=10000,1600
