GEMM_TITAN_RTX_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,MaxFEval
PSO,0.6666446581702538,0.1472022345657967,0.0,25,0.0,nr_particles=25; k=5; scaling=10,25
PSO,0.801594073603186,0.10219438504731523,0.0,64.34,5.149242068261214,nr_particles=25; k=5; scaling=10,50
PSO,0.8359574608957048,0.1930088745632825,0.0,100.16,12.652917708205182,nr_particles=10; k=5; scaling=10,100
PSO,0.9433771576190431,0.04594169162294358,0.04,206.4,4.59813626840888,nr_particles=20; k=10; scaling=1000,200
PSO,0.9764117652455079,0.03115545650460297,0.04,413,8.533248298896044,nr_particles=40; k=20; scaling=100,400
PSO,0.9889296831984598,0.02021045676845668,0.28,826.48,14.770682490138693,nr_particles=80; k=26; scaling=1000,800
PSO,0.9963758463089122,0.004606674352093207,0.56,1640.64,22.58386637420978,nr_particles=160; k=32; scaling=10,1600
